username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
;09.11.17 06:35;6;3;लव जिहाद यह सच्चाई अभिभावकों को बच्चों को बताना चाहिए। नहीं तो यह संख्या बढ़ती ही जाएगी। # lovejihadfight pic.twitter.com/2BeOV32RN5;;;#;9,28E+17;https://twitter.com/Tanushr34075534/status/928496365734281216;
;08.11.17 16:45;0;0;# Kerala # lovejihadfight # lovejihadinkerala # GodsOwnCountry # kannur https://twitter.com/ShankhNaad/status/928207720951439360 …;;;# # # # #;9,28E+17;https://twitter.com/RasasViKa/status/928287407023067136;
;07.11.17 14:01;0;0;# lovejihadfight # hindusofttarget https://twitter.com/AsYouNotWish/status/927839165177217024 …;;;# #;9,28E+17;https://twitter.com/AjtiwariTiwari/status/927883795319197696;
;06.11.17 09:34;2;3;K...v...e Bhagao Beti Bachao Ab Bhi samajh Jao Nahi to Bhaad me Jao # lovejihadfight;;;#;9,27E+17;https://twitter.com/parin_rawal/status/927454199167590403;
;06.11.17 06:00;0;0;He also did # lovejihad itne meethe bol isko maaf hai kya # lovejihadfight # hypocrisy career b chalana hai;;;# # #;9,27E+17;https://twitter.com/safderwahab/status/927400173306658817;
;06.11.17 03:15;1;0;# lovejihadfight https://twitter.com/ShankhNaad/status/927261336022614017 …;;;#;9,27E+17;https://twitter.com/AsUrNotWish/status/927358649172938753;
;04.11.17 15:38;0;0;Ghar se jyada bahar betiyo ki hifazat karne ki jarurat hai # lovejihadfight jago hinduo pic.twitter.com/1wf40T9bwb;;;#;9,27E+17;https://twitter.com/shubham14927132/status/926820993833738242;
;03.11.17 18:28;0;9;Click the link to watch the debate on # lovejihadfight https://twitter.com/TheSamirAbbas/status/926488029774123008 …;;;#;9,27E+17;https://twitter.com/vinod_bansal/status/926501277344833536;
;03.11.17 16:59;0;0;क्या इस लड़की को अब हम फिर से पहले जैसे अपना सकते हैं?क्या कोई हिन्दू लड़का इससे शादी करेगा? # lovejihadfight http://indianexpress.com/article/india/rajasthan-high-court-love-jihad-marriage-leaves-hindu-girls-family-stunned-muslim-boys-family-silent-4920186/ …;;;#;9,26E+17;https://twitter.com/guptagiii/status/926478982626787333;
;02.11.17 04:10;1;0;Acting on plea alleging ‘love jihad’, Rajasthan HC orders FIR, probe. # lovejihadfight http://indianexpress.com/article/india/acting-on-plea-alleging-love-jihad-rajasthan-hc-orders-fir-probe-hadiya-kerala-forcible-conversion-islam-4918415/ …;;;#;9,26E+17;https://twitter.com/ketan72/status/925923049177694208;
;01.11.17 17:05;1;2;# lovejihadfight | when ISIS is fighting a battle to enter India and it's doing so in Kerala via love jihad, we should unite! pic.twitter.com/pCXH6BMzhL;;;#;9,26E+17;https://twitter.com/AshishJ07801494/status/925755810050744321;
;01.11.17 12:27;98;2;केंद्रीय मंत्री # RaviShankarPrasad: केरल में ' # LoveJihad ' के नाम पर आतंकवादी गतिविधियां चल रही हैं। # LoveJihadInKerala # lovejihadfight pic.twitter.com/vmhWnLRWiC;;;# # # #;9,26E+17;https://twitter.com/ptimeshindi/status/925685798661267457;
;01.11.17 06:19;0;0;Our marriage proves that the idea of love jihad is fake, says Kerala Hindu woman who wed Muslim man https://scroll.in/article/855145/our-marriage-proves-that-the-idea-of-love-jihad-is-fake-says-kerala-hindu-woman-who-wed-muslim-man … # lovejihadfight;;;#;9,26E+17;https://twitter.com/JagudEye/status/925593042198958080;
;31.10.17 20:51;0;1;No doubt # CPM is patronizing Islamists in Kerala,but # Hindus r real ass,easily misguided by d vicious Mullahs&bcome Muslim # LoveJihadFight;;;# # #;9,25E+17;https://twitter.com/JyotirvidI/status/925450236880809984;
;31.10.17 19:17;0;0;# BanPFI # PFI # Terrorists # ConversionFactory # SatyaSarani # LoveJihad # lovejihadinkerala # LoveJihadFight https://twitter.com/rahulkanwal/status/925350129254535168 …;;;# # # # # # # #;9,25E+17;https://twitter.com/Drg_nn/status/925426549985124352;
;31.10.17 19:04;0;0;# BanPFI # PFI # Terrorists # ConversionFactory # SatyaSarani # LoveJihad # lovejihadinkerala # LoveJihadFight https://twitter.com/RituRathaur/status/925422223677984768 …;;;# # # # # # # #;9,25E+17;https://twitter.com/Drg_nn/status/925423136295739393;
;31.10.17 17:05;0;0;# LoveJihadFight why Hindu Girl leave Their Religion? Force can't do that..;;;#;9,25E+17;https://twitter.com/Ranask35/status/925393379839451138;
;31.10.17 17:05;0;0;# LoveJihadFight why Hindu Girl leave Their Religion? Force can't do that..;;;#;9,25E+17;https://twitter.com/Ranask35/status/925393318485278721;
;31.10.17 17:05;0;0;# LoveJihadFight why Hindu Girl leave Their Religion? Force can't do that..;;;#;9,25E+17;https://twitter.com/Ranask35/status/925393278475706368;
;31.10.17 17:05;0;0;# LoveJihadFight why Hindu Girl leave Their Religion? Force can't do that..;;;#;9,25E+17;https://twitter.com/Ranask35/status/925393230157332480;
;31.10.17 17:04;0;0;# LoveJihadFight why Hindu Girl leave Their Religion? Force can't do that..;;;#;9,25E+17;https://twitter.com/Ranask35/status/925393077782511622;
;31.10.17 11:17;0;0;@ shahid_siddiqui check out. Is it figment of imagination anymore? # LoveJihadFight https://twitter.com/rahulkanwal/status/925304598683779073 …;;@;#;9,25E+17;https://twitter.com/kaynyk/status/925305622391873536;
;31.10.17 10:48;0;0;2 news channel 1 debate on # LoveJihadFight other on # MumbaiStampede. One claims to be the No.1 Wonder if someday the no1 will host # BigBoss;;;# # #;9,25E+17;https://twitter.com/with_due_R/status/925298457753010176;
;31.10.17 06:19;0;0;"Quran has established our rights on all women of the world"" What sick mentality is this? Is Kerala sounding the death knell for Hindus? pic.twitter.com/h6E0vxp8aP # LoveJihadFight""";;;#;9,25E+17;https://twitter.com/AsUrNotWish/status/925230844649922560;
;31.10.17 05:22;0;0;# LoveJihadFight It is an organised crime. From when do those who keep their women in burkha started believing in freedom of love?;;;#;9,25E+17;https://twitter.com/smokapur/status/925216410938126336;
;31.10.17 03:15;0;1;Love jihad maybe a reality but true love transcending religious boundaries is a reality too. # LoveJihadFight https://amp.scroll.in/article/855145/our-marriage-proves-that-the-idea-of-love-jihad-is-fake-says-kerala-hindu-woman-who-wed-muslim-man …;;;#;9,25E+17;https://twitter.com/juhidua/status/925184425117212673;
;31.10.17 03:00;0;0;Many Hindu girls in # Kerala r brainwashed & converted to Islam by # LoveJihad & used as a terrorist. It's a trap ! # Hadiya @ Kuvalayamala https://twitter.com/ShankhNaad/status/924923010649165825/photo/1pic.twitter.com/BSe0HwzHcx @ Ramesh_hjs # LoveJihad # LoveJihadFight # LoveJehadCase;;@ @;# # # # # #;9,25E+17;https://twitter.com/AsUrNotWish/status/925180668560232449;
;30.10.17 22:23;0;1;This is Palestine.. # Palestine # Palestinians # facesofpalestine # FreePalestine # HumanRights # LoveJihadFight # LoveBombpic.twitter.com/6GN69YmlET;;;# # # # # # #;9,25E+17;https://twitter.com/DianaKhader89/status/925111023132205057;
;30.10.17 22:23;0;0;For all those in denial - it was tried on a 16 year old girl in my relatives. I can share verifiable details # LoveJihadFight;;;#;9,25E+17;https://twitter.com/GlobingGuy/status/925111005981507584;
;30.10.17 21:57;0;1;# LoveJihad is nothing but an interreligious marriage that didn't worked # LoveJihadFight;;;# #;9,25E+17;https://twitter.com/DildaarSid/status/925104458513764353;
;30.10.17 21:18;1;3;inke bare me kuchh bolenge? # LoveJehadCase # LoveJihadFight @OfficeOfRG @ narendramodi @ myogiadityanathpic.twitter.com/QGpgndklqb;;@OfficeOfRG @ @;# #;9,25E+17;https://twitter.com/sauhem26/status/925094617426444288;
;30.10.17 20:18;0;0;Nw new strategy been took over 2 keep ‘U’ engaged in those! # Rohingyas # lovejihadfight Hope our PM‘ll b relaxed by den! Bt v’ll keep askin u;;;# #;9,25E+17;https://twitter.com/mullasalmang/status/925079358867492870;
;30.10.17 20:11;0;0;# LoveJihadFight Sure thr must b cases of forcd convrsion, but nauseating debates on it cause more long term harm 2 our multicultural society;;;#;9,25E+17;https://twitter.com/sjsgrewal/status/925077796686368768;
;30.10.17 20:06;0;0;# LoveJihadFight pic.twitter.com/7Z6lHmST1f;;;#;9,25E+17;https://twitter.com/deepak_bansal11/status/925076508237971456;
;30.10.17 19:54;0;0;# lovejihadfight zeenat apa apne asli rang me aa gai showing her true colour;;;#;9,25E+17;https://twitter.com/sunnygupte/status/925073456647016449;
;30.10.17 19:48;0;0;They will never find fault in conversion of Hindus, why not protest on conversion by pseudo lobby? # lovejihadfight;;;#;9,25E+17;https://twitter.com/zutarch/status/925072010039869441;
;30.10.17 19:47;0;0;# LoveJihadFight isn't curtailed to forced conversion but also to formation of terrorist s outfits, incorrect meanings of Jihad is spread!;;;#;9,25E+17;https://twitter.com/gurudashing/status/925071684452753408;
;30.10.17 19:47;0;0;# LoveJihadFight Mr. Sambit patra you sells your groom that's why so many Hindu girls love and prefer Muslim guy you ban your dowry demands;;;#;9,25E+17;https://twitter.com/ZaidiRoshan/status/925071614743527425;
;30.10.17 19:42;0;0;@ republic in first place calls so many panelists for debate n then allows everyone to speak over each other, COMPLETE CHAOS # lovejihadfight;;@;#;9,25E+17;https://twitter.com/HinduEktaa/status/925070351205244928;
;30.10.17 19:34;0;0;Kerala has every radical activity, educated run for jihad , complaints r enough to dig Roots ! # lovejihadfight;;;#;9,25E+17;https://twitter.com/zutarch/status/925068391118807040;
;30.10.17 19:30;0;0;No, IF court finds OK, take girls liability on being trapped ! Faith is not towing courts !! # lovejihadfight;;;#;9,25E+17;https://twitter.com/zutarch/status/925067294966931456;
;30.10.17 19:24;1;0;Tipu Sultan the love jihad king? -Junglistan blog # lovejihadfight # LoveJehadCase # TipuSultan # Tipu # keralalovejihad http://jasooskutty.blogspot.in/2017/10/tipu-sultan-love-jihad-king.html …;;;# # # # #;9,25E+17;https://twitter.com/JasoosKutty/status/925065782421209092;
;30.10.17 19:19;0;0;# LoveJihadFight sunil chopra,John Dayal be deported to pakistan or china,be their choice;;;#;9,25E+17;https://twitter.com/anilsshelar1/status/925064592341975042;
;30.10.17 19:17;0;0;# LoveJihadFight;;;#;9,25E+17;https://twitter.com/anilsshelar1/status/925064043701846017;
;30.10.17 19:02;0;0;Retweeted Republic ( @ republic): # LoveJihadFight | SC used the words 'forced conversions a reality'. Let us not... http://fb.me/13bn4AKl7;;@;#;9,25E+17;https://twitter.com/AjitsinhJagirda/status/925060451725033472;
;30.10.17 19:02;0;0;Retweeted Republic ( @ republic): # LoveJihadFight Forced conversion is a reality that's been ongoing for a long... http://fb.me/3bmFvlXl3;;@;#;9,25E+17;https://twitter.com/AjitsinhJagirda/status/925060423077863424;
;30.10.17 19:00;0;0;Retweeted Republic ( @ republic): # LoveJihadFight | In Bandra area there are over 20 notaries who are crorepatis... http://fb.me/9CDeiV2hY;;@;#;9,25E+17;https://twitter.com/AjitsinhJagirda/status/925059886085390336;
;30.10.17 19:00;0;0;Retweeted Republic ( @ republic): # LoveJihadFight After they marry the girl goes to Syria! Wha kind of marriage is... http://fb.me/DLZL38Pd;;@;#;9,25E+17;https://twitter.com/AjitsinhJagirda/status/925059837175537664;
;30.10.17 18:59;0;0;Retweeted Republic ( @ republic): # LoveJihadFight: Is India still in denial on Love Jihad? pic.twitter.com/YETQz08b9m http://fb.me/QJQxOmqY;;@;#;9,25E+17;https://twitter.com/AjitsinhJagirda/status/925059613279502338;
;30.10.17 18:59;0;0;Retweeted Republic ( @ republic): # LoveJihadFight SC directly implied it doesn't have faith in Kerala Police & for... http://fb.me/1Iq8dh5Gb;;@;#;9,25E+17;https://twitter.com/AjitsinhJagirda/status/925059547999301632;
;30.10.17 18:59;0;0;Retweeted Republic ( @ republic): # LoveJihadFight: Love or 'psychological kidnapping'? pic.twitter.com/f2n7b9myOf http://fb.me/7LeFPrTBJ;;@;#;9,25E+17;https://twitter.com/AjitsinhJagirda/status/925059528487346176;
;30.10.17 18:59;0;0;Retweeted Republic ( @ republic): # LoveJihadFight | There's a design to change the democracy of Kerala: Dr Sambit... http://fb.me/1hIfYEj7u;;@;#;9,25E+17;https://twitter.com/AjitsinhJagirda/status/925059492722515968;
;30.10.17 18:58;0;0;Retweeted Republic ( @ republic): # LoveJihadFight | If there are people before the camera saying this has... http://fb.me/7sIOR9kfJ;;@;#;9,25E+17;https://twitter.com/AjitsinhJagirda/status/925059433524183040;
;30.10.17 18:58;0;0;Retweeted Republic ( @ republic): # LoveJihadFight If the truth is there are forced conversions, then it's wrong!... http://fb.me/1TEEaJGSQ;;@;#;9,25E+17;https://twitter.com/AjitsinhJagirda/status/925059394924036099;
;30.10.17 18:57;1;4;# lovejihadfight is now trending in India https://www.trendsmap.com/r/IN_ancvzc pic.twitter.com/lpx0vI0t44;;;#;9,25E+17;https://twitter.com/TrendsmapIndia/status/925059057001562112;
;30.10.17 18:48;0;0;Retweeted Republic ( @ republic): # LoveJihadFight | When ISIS is fighting a battle to enter India and it's doing... http://fb.me/9lj3iHyHz;;@;#;9,25E+17;https://twitter.com/AjitsinhJagirda/status/925056938022277120;
;30.10.17 18:48;0;0;this is reality, The more you run away from it, the more harmful it will be, so fight against # LoveJihad, # LoveJihadFight, @ sambitswaraj;;@;# #;9,25E+17;https://twitter.com/MishraJi_1986/status/925056781222428672;
;30.10.17 18:47;0;0;" # LoveJihadFight What's your view on Love Jihad? Is India still in denial over it? pic.twitter.com/0dB4wcNnem"" # news # latest # india ww…""";;;# # # #;9,25E+17;https://twitter.com/Amit_A_Teli/status/925056601190535168;
;30.10.17 18:46;0;0;# LoveJihadFight Hindus MUST unite & speak in one voice, only then they can safe guard themselves , & avoid the history to repeate.;;;#;9,25E+17;https://twitter.com/raghu19957/status/925056388232970240;
;30.10.17 18:46;0;0;# LoveJihadFight Ask the clerics, what would be there reaction if the situation is reverse. Hindu boy and muslim girl? Will they accept it?;;;#;9,25E+17;https://twitter.com/ranasangramsing/status/925056256305381376;
;30.10.17 18:42;0;0;@ sambitswaraj , # LoveJihad is reality in indian subcontinental, This is happening under a conspiracy, # LoveJihadFight,;;@;# #;9,25E+17;https://twitter.com/MishraJi_1986/status/925055438923563008;
;30.10.17 18:42;0;0;# LoveJihadFight Cant understand why girls r attracted to बकरा दाढ़ी and man in dress code and बुर्का for themself;;;#;9,25E+17;https://twitter.com/nadbraham/status/925055228809904128;
;30.10.17 18:41;0;1;# LoveJihadFight Make a Rule- whenever a Muslim marries a Hindu, he/she will have to covert to Hinduism - all love & marriage will disappear!;;;#;9,25E+17;https://twitter.com/silent_crusade1/status/925055192902590465;
;30.10.17 18:41;0;0;Love jihad is a reality in Kerala and in india,Islamic groups are funding money for guys who involved in this # LoveJihadFight;;;#;9,25E+17;https://twitter.com/Remesh_Hind/status/925055052082954240;
;30.10.17 18:39;0;0;# LoveJihadFight philanthropy conversion started in India with the arrival of Teresa,now jihad activist using Love as keypoint # dollordidit;;;# #;9,25E+17;https://twitter.com/RSR_MeriDuniya/status/925054641066328065;
;30.10.17 18:39;25;56;# LoveJihadFight What's your view on Love Jihad? Is India still in denial over it? pic.twitter.com/ouCqzQr6dR;;;#;9,25E+17;https://twitter.com/republic/status/925054573504479232;
;30.10.17 18:31;0;0;# LoveJihadFight Forceful conversion aganist islam then why the terrorist aurangzeb used sword for conversion of billions;;;#;9,25E+17;https://twitter.com/nadbraham/status/925052620451954688;
;30.10.17 18:30;0;0;# Lovejihadfight http://fb.me/6iyQYp7uV;;;#;9,25E+17;https://twitter.com/ideeputiwari/status/925052290607865856;
;30.10.17 18:28;0;0;# LoveJihadFight one mothers bleeding heart the debating people cannot listen nor understand?? pic.twitter.com/MqTuADfnFv;;;#;9,25E+17;https://twitter.com/RahulK172/status/925051673885552640;
;30.10.17 18:26;0;0;# LoveJihadFight Forced Conversion is anti Islamic. Then the Muslim rulers who converted Hindus are proved to be UnIslamic Right? Like Tippu.;;;#;9,25E+17;https://twitter.com/RajendrarajaR/status/925051316522467328;
;30.10.17 18:25;0;0;# LoveJihadFight Complaints from multiple state govts and alleged links to ISIS shows that unbiased investigation is needed for sure!;;;#;9,25E+17;https://twitter.com/Bhaarateeyaa/status/925051118710800386;
;30.10.17 18:25;0;3;"# LoveJihadFight When d decision is against d Hindus, Muslim respect the Court; when it's against them, it's against their const right. :)";;;#;9,25E+17;https://twitter.com/rajpadma/status/925051083306647552;
;30.10.17 18:24;0;2;# LoveJihadFight ISIS are not directly attacking india but find its indirect way to enter in India through Love Jihad JAGO HINDU JAGO;;;#;9,25E+17;https://twitter.com/VinayCSharma4/status/925050894583963648;
;30.10.17 18:23;0;0;# LoveJihadFight Fortunately India got right PM at right time. Now people think If pseudos would have continued, what would have happened;;;#;9,25E+17;https://twitter.com/Gurukshthra/status/925050626710503424;
;30.10.17 18:23;0;6;# LoveJihadFight Parents of kerala are really afraid of this now. Central govt shld take immediate step to stop this.;;;#;9,25E+17;https://twitter.com/reshmarajeev23/status/925050502454198272;
;30.10.17 18:22;0;0;# LoveJihadFight I hate Muslims;;;#;9,25E+17;https://twitter.com/Sonukryadav1991/status/925050297717637120;
;30.10.17 18:22;0;10;Hey @ republic, what u mean by # LoveJihadFight? There is no FIGHT in Love & # LoveJihad is a politically motivated word&u use it apolitically!;;@;# #;9,25E+17;https://twitter.com/MachoMaestro/status/925050257406287872;
;30.10.17 18:22;0;0;" # LoveJihadFight | If there are people before the camera saying this has happened, then why don't you believe it?: Acharya Dr Vikramaditya""…""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925050238896877570;
;30.10.17 18:21;0;0;# LoveJihadFight If force-able conversion is unconstitutional , why some of our religious clerics encourage it covertly ?;;;#;9,25E+17;https://twitter.com/VijayNakhasi/status/925050087151091712;
;30.10.17 18:20;0;0;Your arguments are so poor, you have zero credibility in any argument, always away from reality # LoveJihadFight;;;#;9,25E+17;https://twitter.com/pruthapartha/status/925049744552005632;
;30.10.17 18:19;14;47;# LoveJihadFight | If there are people before the camera saying this has happened, then why don't you believe it?: Acharya Dr Vikramaditya;;;#;9,25E+17;https://twitter.com/republic/status/925049627845345280;
;30.10.17 18:19;0;0;# LoveJihadFight The entire muslim population of bengal,bangladesh,assam, orissa is bcoz of kaala pahad ,1st case of love jihad;;;#;9,25E+17;https://twitter.com/anshul_aliganj/status/925049624510918656;
;30.10.17 18:19;0;0;# lovejihadfight fuddu anchoring a fuddu debate;;;#;9,25E+17;https://twitter.com/Surendr62669002/status/925049601635237889;
;30.10.17 18:19;0;0;# LoveJihadFight It is a good suggestion if we could have anti-conversion law imposed in the country like India .;;;#;9,25E+17;https://twitter.com/VijayNakhasi/status/925049588146253824;
;30.10.17 18:19;0;0;# LoveJihadFight Destroyers from within. Enough is enough. Stop these anti Indian forces, who want constitution only for their agenda;;;#;9,25E+17;https://twitter.com/VeeJay331/status/925049584442675200;
;30.10.17 18:19;0;0;# LoveJihadFight;;;#;9,25E+17;https://twitter.com/chandrankoova/status/925049523759587328;
;30.10.17 18:19;0;0;# LoveJihadFight @ republic;;@;#;9,25E+17;https://twitter.com/HonestInAlLSens/status/925049414837776384;
;30.10.17 18:18;0;0;# LoveJihadFight # LoveJehadCase # Kerala;;;# # #;9,25E+17;https://twitter.com/RasasViKa/status/925049217764139008;
;30.10.17 18:17;0;0;" # LoveJihadFight If the truth is there are forced conversions, then it's wrong! Forced conversions must never happen!: Dr Zeenat Shaukat Al…""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925049135614570497;
;30.10.17 18:17;0;0;" # LoveJihadFight | Investigation by NIA must happen and whatever is the truth must come out: Dr Zeenat Shaukat Ali http://www.republicworld.com/livetv ""…""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925049128903696385;
;30.10.17 18:17;0;0;" # LoveJihadFight | There's a design to change the democracy of Kerala: Dr Sambit Patra, BJP http://www.republicworld.com/livetv "" # news # latest # india w…""";;;# # # #;9,25E+17;https://twitter.com/Amit_A_Teli/status/925049122964598784;
;30.10.17 18:17;0;0;Centre says parental authority can be invoked in cases where someone is manipulated or indoctrinated # LoveJihadFight;;;#;9,25E+17;https://twitter.com/kannan978634553/status/925049120217186304;
;30.10.17 18:17;0;0;" # LoveJihadFight: Love or 'psychological kidnapping'? pic.twitter.com/tVfsunURVo"" # news # latest # india http://www.couponsgod.in""";;;# # # #;9,25E+17;https://twitter.com/Amit_A_Teli/status/925049117126135808;
;30.10.17 18:17;0;0;" # LoveJihadFight SC directly implied it doesn't have faith in Kerala Police & for unbiased investigation NIA had to step in: Dr Sambit Patr…""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925049111686107142;
;30.10.17 18:17;0;0;" # LoveJihadFight: Is India still in denial on Love Jihad? pic.twitter.com/gTT5TXNnYb"" # news # latest # india http://www.couponsgod.in""";;;# # # #;9,25E+17;https://twitter.com/Amit_A_Teli/status/925049107575689216;
;30.10.17 18:17;0;0;" # LoveJihadFight | One can't stop adults of different religions from marrying by giving a fancy name like 'Love Jihad': Saira Shah Halim"" …""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925049100126519302;
;30.10.17 18:17;0;0;# LoveJihadFight please regulate the debate - switch mikes off after a stipulated period;;;#;9,25E+17;https://twitter.com/krupashanker/status/925049035047682050;
;30.10.17 18:17;13;44;# LoveJihadFight If the truth is there are forced conversions, then it's wrong! Forced conversions must never happen!: Dr Zeenat Shaukat Ali;;;#;9,25E+17;https://twitter.com/republic/status/925048951996166144;
;30.10.17 18:16;0;0;# lovejihadfight If a muslim girl loves and marries a man of another faith will the muslim clergy allow conversion of the girl to his faith;;;#;9,25E+17;https://twitter.com/Swami_64/status/925048746554966017;
;30.10.17 18:16;9;23;# LoveJihadFight | Investigation by NIA must happen and whatever is the truth must come out: Dr Zeenat Shaukat Ali http://www.republicworld.com/livetv;;;#;9,25E+17;https://twitter.com/republic/status/925048735670743040;
;30.10.17 18:16;0;1;# LoveJihadFight A law shld be enforced that hindu cant be converted to any other religion these love jehadis come on line .;;;#;9,25E+17;https://twitter.com/AdityaS54246743/status/925048660345233408;
;30.10.17 18:15;0;0;# LoveJihadFight Yes, India is in denial mode on Love Jihad;;;#;9,25E+17;https://twitter.com/gsrsanthigiri/status/925048645828755456;
;30.10.17 18:15;0;0;# LoveJihadFight rajeev lochan ray was the 1st case of loveJihad,became Kaala Pahad after conversion, killed everyone who refused to convert;;;#;9,25E+17;https://twitter.com/anshul_aliganj/status/925048629672386560;
;30.10.17 18:15;0;0;# LoveJihadFight this maulana Rashidi is ruining the debate by screaming incessantly;;;#;9,25E+17;https://twitter.com/krupashanker/status/925048570385907712;
;30.10.17 18:15;0;0;"if some Hindu right wing group does some ghar wapsi""/relg conversn these same apologists who deny LJ would jump over roof # LoveJihadFight""";;;#;9,25E+17;https://twitter.com/kvarathan1305/status/925048556565794816;
;30.10.17 18:15;0;0;# LoveJihadFight Verytrue but we shud b watchful of unfolding events always to avoid such conversion doesnt take place as a matter of routine https://twitter.com/republic/status/925047429413482497 …;;;#;9,25E+17;https://twitter.com/Captaindksingh/status/925048457059975168;
;30.10.17 18:14;0;0;# LoveJihadFight immediate steps shld be taken up that a hindu cant be converted to any other religion .;;;#;9,25E+17;https://twitter.com/AdityaS54246743/status/925048342245269505;
;30.10.17 18:14;0;0;The 24-year-old homeopathic doctor Hadiya Shafin, born Akhila Ashokan, who married Shafin Jahan without her family’s consent last December. She was allegedly recruited by the Islamic State terrorist group and her husband was only a stooge. # LoveJihadFight;;;#;9,25E+17;https://twitter.com/kannan978634553/status/925048276075687937;
;30.10.17 18:14;0;0;# LoveJihadFight These people deny all their atrocities. Std. tactics carry out atrocities and deny them outright. Read real IndianHistory;;;#;9,25E+17;https://twitter.com/VeeJay331/status/925048230676643840;
;30.10.17 18:14;20;51;# LoveJihadFight | There's a design to change the democracy of Kerala: Dr Sambit Patra, BJP http://www.republicworld.com/livetv;;;#;9,25E+17;https://twitter.com/republic/status/925048215547736064;
;30.10.17 18:13;30;53;# LoveJihadFight: Love or 'psychological kidnapping'? pic.twitter.com/ECJE0fArnw;;;#;9,25E+17;https://twitter.com/republic/status/925048101525635072;
;30.10.17 18:13;1;1;# LoveJihadFight Parents anxiety &worry is justified . Put yourself in her parents'place .;;;#;9,25E+17;https://twitter.com/uttrashada/status/925047969925050370;
;30.10.17 18:12;0;1;# loveJihadFight It is evident that despite majority govt. We are not seeing any strong action against love Jihad...let us have strong law...;;;#;9,25E+17;https://twitter.com/VinayCSharma4/status/925047893513269248;
;30.10.17 18:12;0;0;# LoveJihadFight Force-able conversion for radicalization purposes is unislamic . Nobody could be allowed to encourage such conversion .;;;#;9,25E+17;https://twitter.com/VijayNakhasi/status/925047873435181056;
;30.10.17 18:12;35;79;# LoveJihadFight SC directly implied it doesn't have faith in Kerala Police & for unbiased investigation NIA had to step in: Dr Sambit Patra;;;#;9,25E+17;https://twitter.com/republic/status/925047859723976704;
;30.10.17 18:12;0;1;# LoveJihadFight Those against NIA investigation know in their hearts that Kerala is a conversion factory for ISIS @ cpimspeak @ RahulEaswar;;@ @;#;9,25E+17;https://twitter.com/DibyajyotiC19/status/925047752500723712;
;30.10.17 18:12;0;0;When Hindus convert others it is communal.Islam has a political master plan.Hindus beware # LoveJihadFight;;;#;9,25E+17;https://twitter.com/kannan978634553/status/925047732003151872;
;30.10.17 18:12;23;33;# LoveJihadFight: Is India still in denial on Love Jihad? pic.twitter.com/bpIe8mHae9;;;#;9,25E+17;https://twitter.com/republic/status/925047657512427520;
;30.10.17 18:11;0;0;# lovejihadfight the question is how will u judge that the conversion was forceful or not ?;;;#;9,25E+17;https://twitter.com/muktman25/status/925047618924711936;
;30.10.17 18:11;2;12;# LoveJihadFight | One can't stop adults of different religions from marrying by giving a fancy name like 'Love Jihad': Saira Shah Halim;;;#;9,25E+17;https://twitter.com/republic/status/925047573328441344;
;30.10.17 18:11;0;0;# LoveJihadFight hundreds have gone missing.;;;#;9,25E+17;https://twitter.com/CMaheshwaranc/status/925047554542149633;
;30.10.17 18:11;0;0;# LoveJihadFight Here even 80yrs hv no maturity how cn u expect an18yrs to b fully mature Ridiculous !;;;#;9,25E+17;https://twitter.com/uttrashada/status/925047509604429825;
;30.10.17 18:11;0;0;" # LoveJihadFight | We are against conversions. However, one can't stop adults of different religions from marrying: Saira Shah Halim"" # news…""";;;# #;9,25E+17;https://twitter.com/Amit_A_Teli/status/925047468974399490;
;30.10.17 18:11;0;0;" # LoveJihadFight | Muslims of India will be first ones to stand & condemn ISIS. You're trying to bring it here! Maulana Rashidi to Dr Patra…""";;;#;9,25E+17;https://twitter.com/Amit_A_Teli/status/925047467040796672;
;30.10.17 18:11;0;0;" # LoveJihadFight | Love Jihad is meaningless. Govt forcefully wants ISIS to come to India!: Maulana Rashidi http://www.republicworld.com/livetv "" # news …""";;;# #;9,25E+17;https://twitter.com/Amit_A_Teli/status/925047465249792000;
;30.10.17 18:11;0;0;" # LoveJihadFight | I have over 50 videos of boys making others say 'Jai Shri Ram'. Is that not forced conversion? Maulana Rashidi"" # news # l…""";;;# # #;9,25E+17;https://twitter.com/Amit_A_Teli/status/925047462724800512;
;30.10.17 18:11;0;0;It is true that in all parts of world muslim community are doing organised operation to convert people of other religion to muslim and when they reached to 25%. They start demanding freedom and Sariya law. So we should must be aware to this fact. # LoveJihadFight;;;#;9,25E+17;https://twitter.com/kannan978634553/status/925047435793018882;
;30.10.17 18:11;4;11;# LoveJihadFight | We are against conversions. However, one can't stop adults of different religions from marrying: Saira Shah Halim;;;#;9,25E+17;https://twitter.com/republic/status/925047429413482497;
;30.10.17 18:10;0;0;# LoveJihadFight In reality forced conversion or by psychological was happening & still there.Fortunately BJP has come & come to surface;;;#;9,25E+17;https://twitter.com/Gurukshthra/status/925047321464676352;
